ID;Type;Type;Type;Zone;Zone;Zone;Nombre de places (taille voiture);Longueur (m);Orientation;Oriëntatie;Orientation;Google Maps;Google Street View;Coordonnées géographiques
182278;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89832419089765%2C4.398107896260446;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89832419089765%2C4.398107896260446;50.89832419089765, 4.398107896260446
188842;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.898843252987646%2C4.328150019572659;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.898843252987646%2C4.328150019572659;50.898843252987646, 4.328150019572659
192573;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83480325317773%2C4.34614599783777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83480325317773%2C4.34614599783777;50.83480325317773, 4.34614599783777
192787;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.882525875974395%2C4.346629243868838;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.882525875974395%2C4.346629243868838;50.882525875974395, 4.346629243868838
192794;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;3;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.88318299512481%2C4.342699361909017;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88318299512481%2C4.342699361909017;50.88318299512481, 4.342699361909017
192950;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.887030890378014%2C4.428642996551169;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.887030890378014%2C4.428642996551169;50.887030890378014, 4.428642996551169
196154;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.844816262799945%2C4.36628608509625;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.844816262799945%2C4.36628608509625;50.844816262799945, 4.36628608509625
196209;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8478160289891%2C4.339827673408216;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8478160289891%2C4.339827673408216;50.8478160289891, 4.339827673408216
196288;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.844900418279764%2C4.393711527235644;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.844900418279764%2C4.393711527235644;50.844900418279764, 4.393711527235644
196559;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.848962703800865%2C4.365305016421214;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.848962703800865%2C4.365305016421214;50.848962703800865, 4.365305016421214
196683;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8549628246315%2C4.3548331483347;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8549628246315%2C4.3548331483347;50.8549628246315, 4.3548331483347
202067;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89365065745044%2C4.376385129933126;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89365065745044%2C4.376385129933126;50.89365065745044, 4.376385129933126
202515;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89235021745086%2C4.332507306434269;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89235021745086%2C4.332507306434269;50.89235021745086, 4.332507306434269
202524;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.881726617080005%2C4.350580829844831;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.881726617080005%2C4.350580829844831;50.881726617080005, 4.350580829844831
202546;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88357659733566%2C4.344992960627918;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88357659733566%2C4.344992960627918;50.88357659733566, 4.344992960627918
205698;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87859545432176%2C4.340522016714933;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87859545432176%2C4.340522016714933;50.87859545432176, 4.340522016714933
205787;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84310529430292%2C4.344328134909233;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84310529430292%2C4.344328134909233;50.84310529430292, 4.344328134909233
205825;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.851135807136416%2C4.349570203873864;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.851135807136416%2C4.349570203873864;50.851135807136416, 4.349570203873864
205909;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8889131261078%2C4.344613834185559;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8889131261078%2C4.344613834185559;50.8889131261078, 4.344613834185559
205938;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89794379642881%2C4.373297495616206;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89794379642881%2C4.373297495616206;50.89794379642881, 4.373297495616206
207248;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.866603613926024%2C4.357808429398788;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.866603613926024%2C4.357808429398788;50.866603613926024, 4.357808429398788
207260;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;6;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.896816157959954%2C4.325549161352439;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.896816157959954%2C4.325549161352439;50.896816157959954, 4.325549161352439
207312;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88754950861668%2C4.427308150518573;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88754950861668%2C4.427308150518573;50.88754950861668, 4.427308150518573
207316;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88477162374381%2C4.409070281679129;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88477162374381%2C4.409070281679129;50.88477162374381, 4.409070281679129
209886;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87760559180654%2C4.343831633745765;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87760559180654%2C4.343831633745765;50.87760559180654, 4.343831633745765
209914;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88079923179705%2C4.356826439678691;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88079923179705%2C4.356826439678691;50.88079923179705, 4.356826439678691
209956;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88781902013025%2C4.339673253761751;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88781902013025%2C4.339673253761751;50.88781902013025, 4.339673253761751
214013;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.850413486908124%2C4.339361984649967;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.850413486908124%2C4.339361984649967;50.850413486908124, 4.339361984649967
214329;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89553068071152%2C4.372168433705178;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89553068071152%2C4.372168433705178;50.89553068071152, 4.372168433705178
218795;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84895007222347%2C4.36479062110954;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84895007222347%2C4.36479062110954;50.84895007222347, 4.36479062110954
219360;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.870258181506%2C4.342881740324736;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.870258181506%2C4.342881740324736;50.870258181506, 4.342881740324736
219737;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89493489130704%2C4.384287525078055;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89493489130704%2C4.384287525078055;50.89493489130704, 4.384287525078055
222329;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.856170544177964%2C4.346861883916338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.856170544177964%2C4.346861883916338;50.856170544177964, 4.346861883916338
222352;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84665992799592%2C4.339774069245145;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84665992799592%2C4.339774069245145;50.84665992799592, 4.339774069245145
222476;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.882778026624514%2C4.345997297100645;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.882778026624514%2C4.345997297100645;50.882778026624514, 4.345997297100645
222683;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;6;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.81139367017334%2C4.383536013910867;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.81139367017334%2C4.383536013910867;50.81139367017334, 4.383536013910867
229128;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83906765296692%2C4.343313772431006;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83906765296692%2C4.343313772431006;50.83906765296692, 4.343313772431006
229365;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87010024008064%2C4.344688303951607;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87010024008064%2C4.344688303951607;50.87010024008064, 4.344688303951607
229453;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89370431746459%2C4.381928847909441;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89370431746459%2C4.381928847909441;50.89370431746459, 4.381928847909441
234591;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.82018956831163%2C4.373042717789299;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.82018956831163%2C4.373042717789299;50.82018956831163, 4.373042717789299
235382;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90118385775434%2C4.333159422262256;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90118385775434%2C4.333159422262256;50.90118385775434, 4.333159422262256
235388;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89998286436712%2C4.328454066612276;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89998286436712%2C4.328454066612276;50.89998286436712, 4.328454066612276
235392;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90039035618778%2C4.329469112849524;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90039035618778%2C4.329469112849524;50.90039035618778, 4.329469112849524
236014;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85284180673566%2C4.366039631173921;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85284180673566%2C4.366039631173921;50.85284180673566, 4.366039631173921
238847;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83486151419163%2C4.348733991024644;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83486151419163%2C4.348733991024644;50.83486151419163, 4.348733991024644
238903;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8546199898746%2C4.353852920956762;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8546199898746%2C4.353852920956762;50.8546199898746, 4.353852920956762
239040;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87281108150874%2C4.347947767127775;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87281108150874%2C4.347947767127775;50.87281108150874, 4.347947767127775
239071;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.881384377617685%2C4.345953577983443;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.881384377617685%2C4.345953577983443;50.881384377617685, 4.345953577983443
242286;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84756182687526%2C4.359350348373925;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84756182687526%2C4.359350348373925;50.84756182687526, 4.359350348373925
242584;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.86613734274474%2C4.357217680684434;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86613734274474%2C4.357217680684434;50.86613734274474, 4.357217680684434
245815;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.842412309820986%2C4.34079437532186;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.842412309820986%2C4.34079437532186;50.842412309820986, 4.34079437532186
245949;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87460036535528%2C4.347343976456029;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87460036535528%2C4.347343976456029;50.87460036535528, 4.347343976456029
246113;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.893751046566464%2C4.377357751271385;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893751046566464%2C4.377357751271385;50.893751046566464, 4.377357751271385
246269;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.828148362261565%2C4.360941459758649;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.828148362261565%2C4.360941459758649;50.828148362261565, 4.360941459758649
246322;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;3;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.8545892946101%2C4.356769265825636;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8545892946101%2C4.356769265825636;50.8545892946101, 4.356769265825636
249231;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;11;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84359278526397%2C4.349466424665605;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84359278526397%2C4.349466424665605;50.84359278526397, 4.349466424665605
249482;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88130410740979%2C4.347008959272156;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88130410740979%2C4.347008959272156;50.88130410740979, 4.347008959272156
